Gene ID	Gene Name	Design Element	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.p-value	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.t-statistic	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.log2foldchange
ENSG00000113460	BRIX1	8104825	NA	1.09573700059019	0.2
ENSG00000113492	AGXT2	8111474	NA	1.22338081462568	0.1
ENSG00000113494	PRLR	8111490	0.802788548344143	-0.670069350448694	-0.5
ENSG00000113504	SLC12A7	8110755	NA	-0.728491564262771	-0.2
ENSG00000113520	IL4	8107977	NA	0.425342564093328	0
ENSG00000113525	IL5	8114023	NA	0.211989894987406	0
ENSG00000113532	ST8SIA4	8113358	0.306062916884775	2.0305024174358	0.6
ENSG00000113552	GNPDA1	8114787	NA	-0.300750312312427	-0.1
ENSG00000113555	PCDH12	8114780	NA	-0.677345597623916	-0.1
ENSG00000113558	SKP1	8114152	NA	-1.92206707577894	-0.4
ENSG00000113569	NUP155	8111629	NA	-0.1451648802555	0
ENSG00000113575	PPP2CA	8114158	NA	-1.92387396265094	-0.4
ENSG00000113578	FGF1	8114805	NA	0.394945500066438	0.1
ENSG00000113580	NR3C1	8114814	0.836051772405747	0.574805196848295	0.2
ENSG00000113583	C5orf15	8114138	NA	-1.09901898704963	-0.2
ENSG00000113593	PPWD1	8105633	NA	-0.103208398275583	0
ENSG00000113594	LIFR	8111677	0.653182256656028	1.06229425278761	0.6
ENSG00000113595	TRIM23	8112388	NA	-1.95673196903968	-0.4
ENSG00000113597	TRAPPC13	8105647	NA	-2.29961301559231	-0.4
ENSG00000113600	C9	8111757	NA	-0.0516365740057732	0
ENSG00000113615	SEC24A	8108099	NA	0.614701249025201	0.1
ENSG00000113621	TXNDC15	8108166	NA	0.807842503793605	0.1
ENSG00000113638	TTC33	8111788	NA	-0.0219772310979803	0
ENSG00000113643	RARS1	8109802	NA	-3.1262251724845	-0.5
ENSG00000113645	WWC1	8109773	NA	-0.91029146220546	-0.2
ENSG00000113648	MACROH2A1	8114225	NA	-1.51366913107113	-0.3
ENSG00000113649	TCERG1	8108954	NA	0.385135620024639	0
ENSG00000113657	DPYSL3	8114920	0.91471242429925	0.34371650808423	0.1
ENSG00000113658	SMAD5	8108238	NA	-1.69514025131083	-0.3
ENSG00000113716	HMGXB3	8109201	NA	-0.375078316325058	-0.1
ENSG00000113719	ERGIC1	8109999	0.373563179129481	-1.7738519069123	-0.5
ENSG00000113721	PDGFRB	8115099	0.596403469477116	1.17778573720027	0.4
ENSG00000113722	CDX1	8109226	NA	1.2685739519205	0.1
ENSG00000113732	ATP6V0E1	7896067	NA	-1.85520036764592	-0.3
ENSG00000113734	BNIP1	8110043	NA	0.0575735346236772	0
ENSG00000113739	STC2	8115851	0.197373843959462	-2.54405870451652	-1.7
ENSG00000113742	CPEB4	8110055	NA	-0.46382441016054	-0.1
ENSG00000113749	HRH2	8110106	NA	3.16671854037637	0.3
ENSG00000113758	DBN1	8116051	NA	0.0620423229131981	0
ENSG00000113761	ZNF346	8110253	NA	-0.570663741518172	-0.1
ENSG00000113763	UNC5A	8110237	NA	-1.05982871988811	-0.2
ENSG00000113790	EHHADH	8092523	NA	-1.84146525776597	-0.4
ENSG00000113805	CNTN3	8088866	0.948760104217195	-0.220328034345319	-0.1
ENSG00000113810	SMC4	8083709	NA	-0.61069999316178	-0.2
ENSG00000113811	SELENOK	8088167	NA	-0.90508174275612	-0.1
ENSG00000113812	ACTR8	8088151	NA	-1.89566665025027	-0.4
ENSG00000113838	TBCCD1	8092627	NA	0.460110944319462	0
ENSG00000113845	TIMMDC1	8081867	NA	-1.58581195907728	-0.4
ENSG00000113851	CRBN	8085081	NA	-0.257162873257782	0
ENSG00000113889	KNG1	8084679	NA	1.71099815150372	0.2
ENSG00000113905	HRG	8084668	NA	-0.740504451064497	-0.1
ENSG00000113916	BCL6	8092691	NA	-0.263010348004631	-0.1
ENSG00000113924	HGD	8093278	0.554202468450606	-1.28139668384098	-0.8
ENSG00000113946	CLDN16	8084788	NA	1.80008929038843	0.2
ENSG00000113966	ARL6	8081158	NA	-1.91810108024548	-0.3
ENSG00000114013	CD86	7896700	0.529375716963985	1.3564219851316	0.4
ENSG00000114019	AMOTL2	8090852	NA	-2.74419377666216	-0.5
ENSG00000114021	NIT2	8081277	NA	-2.10556342370871	-0.4
ENSG00000114023	FAM162A	8082066	0.396711328382123	-1.69509533608409	-0.5
ENSG00000114026	OGG1	8077635	NA	1.59819602556595	0.1
ENSG00000114030	KPNA1	8089999	NA	-2.32705849504771	-0.4
ENSG00000114054	PCCB	8082886	NA	0.177722919469248	0
ENSG00000114062	UBE3A	7986769	NA	-2.05382311365638	-0.4
ENSG00000114098	ARMC8	8082940	NA	-0.539837163100588	-0.1
ENSG00000114107	CEP70	8090988	NA	-1.44454909244136	-0.3
ENSG00000114113	RBP2	8091071	NA	1.72765383461442	0.2
ENSG00000114115	RBP1	8091078	0.291756956992921	2.07846474394801	0.8
ENSG00000114120	SLC25A36	8083063	NA	-1.3862191314024	-0.3
ENSG00000114124	GRK7	8083129	NA	0.829533127547034	0.1
ENSG00000114125	RNF7	8083119	NA	-1.40124943127256	-0.2
ENSG00000114126	TFDP2	8091103	NA	-1.64077513319306	-0.4
ENSG00000114127	XRN1	8091141	NA	-0.0608484798616781	0
ENSG00000114166	KAT2B	8078227	0.175863796946928	2.631937834375	0.8
ENSG00000114200	BCHE	8091867	NA	1.25745255602493	0.1
ENSG00000114204	SERPINI2	8091910	NA	1.25918013853936	0.2
ENSG00000114209	PDCD10	8091941	NA	-2.21384630027315	-0.4
ENSG00000114248	LRRC31	8092021	0.817279096246152	-0.628622062142752	-0.3
ENSG00000114251	WNT5A	8088180	NA	0.315464330672704	0.1
ENSG00000114268	PFKFB4	8086961	NA	-0.554377051088935	-0.1
ENSG00000114270	COL7A1	8086985	NA	0.890852636998012	0.1
ENSG00000114279	FGF12	8092750	NA	-1.05310212364067	-0.2
ENSG00000114302	PRKAR2A	8087210	NA	0.213483279316936	0
ENSG00000114315	HES1	8084880	NA	-1.41853160588324	-0.3
ENSG00000114316	USP4	8087380	NA	0.12650145411028	0
ENSG00000114331	ACAP2	8092933	NA	0.0613211446844143	0
ENSG00000114346	ECT2	8083941	0.395741008854937	-1.7058258965161	-0.7
ENSG00000114349	GNAT1	8079919	NA	1.67493416999602	0.2
ENSG00000114353	GNAI2	8079950	NA	0.451251311907144	0.1
ENSG00000114354	TFG	8081316	NA	-0.814338841249534	-0.2
ENSG00000114374	USP9Y	8176578	NA	1.22646654110851	0.1
ENSG00000114378	HYAL1	8087611	NA	0.835310755606047	0.1
ENSG00000114383	TUSC2	8087634	NA	0.0632356828099795	0
ENSG00000114388	NPRL2	8087669	NA	-0.829311134218634	-0.2
ENSG00000114391	RPL24	7893923	NA	-0.631782750990793	-0.1
ENSG00000114395	CYB561D2	8079993	NA	-1.14620164414362	-0.2
ENSG00000114405	C3orf14	8080847	0.0295660203774591	-5.00745147879077	-1.6
ENSG00000114416	FXR1	8084146	NA	-0.873453213005701	-0.1
ENSG00000114423	CBLB	8089261	NA	1.23491322040706	0.2
ENSG00000114439	BBX	8081465	NA	-0.903878887672273	-0.2
ENSG00000114446	IFT57	8089314	NA	-0.0893757254445118	0
ENSG00000114450	GNB4	8092251	NA	0.374444916046588	0.1
ENSG00000114455	HHLA2	8081488	NA	-0.21343549486137	0
ENSG00000114473	IQCG	8093258	NA	-1.99275968675262	-0.5
ENSG00000114480	GBE1	8088958	NA	-2.56187192518653	-0.6
ENSG00000114487	MORC1	8089407	NA	-0.25837334245702	0
ENSG00000114491	UMPS	8082229	NA	-1.42394629579386	-0.2
ENSG00000114503	NCBP2	8093156	NA	0.0883949489206293	0
ENSG00000114520	SNX4	8090256	NA	-1.32369706916677	-0.2
ENSG00000114529	C3orf52	8081645	0.0767197372469523	-3.48601654711194	-1.1
ENSG00000114541	FRMD4B	8088745	0.815266079189733	0.633623721975058	0.2
ENSG00000114544	SLC41A3	8090295	NA	0.470167540754546	0.1
ENSG00000114554	PLXNA1	8082314	NA	1.46930093293047	0.3
ENSG00000114573	ATP6V1A	8081740	NA	-1.58008542349454	-0.3
ENSG00000114626	ABTB1	8082380	NA	-0.267342395893709	0
ENSG00000114631	PODXL2	8082368	NA	0.883232806785622	0.2
ENSG00000114638	UPK1B	8081826	NA	1.04674995819769	0.1
ENSG00000114646	CSPG5	8086799	NA	-0.166488300303021	0
ENSG00000114648	KLHL18	8079517	NA	-1.35040052710008	-0.2
ENSG00000114650	SCAP	8086754	NA	0.848428128244292	0.1
ENSG00000114654	EFCC1	8082465	NA	-0.332903106208877	0
ENSG00000114656	CFAP92	8090518	NA	-0.347792633718947	-0.1
ENSG00000114670	NEK11	8082643	0.0323995509498103	-4.81151209450788	-1.1
ENSG00000114686	MRPL3	8090678	NA	-2.03260707992435	-0.3
ENSG00000114698	PLSCR4	8091306	0.773666578611326	-0.764779420776095	-0.3
ENSG00000114735	HEMK1	8080001	NA	-1.2361919101089	-0.2
ENSG00000114737	CISH	8087739	NA	-1.472072724748	-0.3
ENSG00000114738	MAPKAPK3	8080013	NA	0.904817493820147	0.2
ENSG00000114739	ACVR2B	8078805	NA	1.53661329066076	0.4
ENSG00000114742	WDR48	8078834	NA	0.38211676836366	0.1
ENSG00000114744	COMMD2	8091432	NA	-0.580424230125701	-0.2
ENSG00000114745	GORASP1	8086317	NA	1.07948047651223	0.2
ENSG00000114757	PEX5L	8092277	NA	-0.10481493771048	0
ENSG00000114767	RRP9	8087790	NA	-0.192200104425978	0
ENSG00000114770	ABCC5	8092418	NA	-0.83092327322091	-0.2
ENSG00000114771	AADAC	8083415	NA	-0.957993202850757	-0.2
ENSG00000114779	ABHD14B	8087825	NA	-1.08027596068547	-0.1
ENSG00000114784	EIF1B	8078962	NA	1.38491115787669	0.2
ENSG00000114790	ARHGEF26	8083471	0.670137182376826	-1.02517738780585	-0.3
ENSG00000114796	KLHL24	8084219	NA	0.401091896990952	0.1
ENSG00000114805	PLCH1	8091600	0.231523745638852	2.35321077622363	1
ENSG00000114812	VIPR1	8079060	NA	0.744879965139138	0.2
ENSG00000114841	DNAH1	8080226	NA	1.09167427161623	0.1
ENSG00000114850	SSR3	8091648	NA	-0.844529608109853	-0.2
ENSG00000114853	ZBTB47	8079099	NA	0.641430414024766	0.1
ENSG00000114854	TNNC1	8087925	NA	-0.0311716484096411	0
ENSG00000114857	NKTR	8079079	NA	1.27805330900429	0.3
ENSG00000114859	CLCN2	8092473	NA	1.36900017885203	0.2
ENSG00000114867	EIF4G1	8084439	NA	-0.625594789416661	-0.1
ENSG00000114902	SPCS1	8080438	NA	-1.8515374195673	-0.4
ENSG00000114904	NEK4	8088001	NA	-1.3310703024847	-0.3
ENSG00000114923	SLC4A3	8048673	NA	1.66654581011273	0.2
ENSG00000114933	INO80D	8058415	NA	0.399460291786096	0.1
ENSG00000114942	EEF1B2	8047771	NA	1.52873608520687	0.2
ENSG00000114948	ADAM23	8047788	NA	2.60672949613888	0.3
ENSG00000114956	DGUOK	8042801	NA	-0.948987782919419	-0.2
ENSG00000114978	MOB1A	8053064	NA	-1.29553923908556	-0.2
ENSG00000114982	KANSL3	8053949	NA	-1.81201229084812	-0.3
ENSG00000114988	LMAN2L	8053975	NA	-1.81046858762316	-0.3
ENSG00000114993	RTKN	8053142	NA	1.06935101567408	0.2
ENSG00000114999	TTL	8044462	NA	1.47360993966597	0.2
ENSG00000115008	IL1A	8054712	NA	-0.20585376101816	0
ENSG00000115009	CCL20	8048864	NA	0.155971334021112	0
ENSG00000115020	PIKFYVE	8047865	NA	0.367755332359646	0.1
ENSG00000115041	KCNIP3	8043552	NA	1.06844362944114	0.1
ENSG00000115042	FAHD2A	8043564	NA	2.91537957278334	0.6
ENSG00000115053	NCL	8059689	NA	1.09158870095291	0.1
ENSG00000115073	ACTR1B	8054077	NA	-1.50170915077642	-0.2
ENSG00000115084	SLC35F5	8054771	0.208017665969766	-2.449274186402	-0.7
ENSG00000115085	ZAP70	8043725	NA	2.73175914658908	0.5
ENSG00000115091	ACTR3	8044686	NA	0.0251892225449428	0
ENSG00000115107	STEAP3	8044793	NA	-0.273647605866368	-0.1
ENSG00000115109	EPB41L5	8044882	NA	-4.40807569020213	-0.9
ENSG00000115112	TFCP2L1	8054872	0.868188427211239	0.486106182122782	0.3
ENSG00000115128	SF3B6	8050695	NA	0.451923936077118	0.1
ENSG00000115129	TP53I3	8050702	NA	-0.176661718966014	0
ENSG00000115137	DNAJC27	8050790	NA	0.278094718750711	0
ENSG00000115138	POMC	8050805	NA	3.83981331106517	0.4
ENSG00000115145	STAM2	8055890	NA	-2.31511281028592	-0.4
ENSG00000115155	OTOF	8050942	NA	0.305512993570422	0
ENSG00000115159	GPD2	8045816	0.295070190285047	-2.06343889556808	-0.6
ENSG00000115163	CENPA	8040712	NA	1.42664041919332	0.4
ENSG00000115165	CYTIP	8055980	0.16808177072998	2.69101345821244	1.1
ENSG00000115170	ACVR1	8056005	NA	-1.43047975662096	-0.2
ENSG00000115183	TANC1	8045889	NA	-2.01093164448543	-0.3
ENSG00000115194	SLC30A3	8051050	NA	2.39574971570871	0.2
ENSG00000115204	MPV17	8051066	NA	-0.167855294588086	0
ENSG00000115207	GTF3C2	8051075	NA	1.21826711067833	0.2
ENSG00000115211	EIF2B4	8051097	NA	-0.740325150269634	-0.1
ENSG00000115216	NRBP1	8040927	NA	0.789516891692226	0.1
ENSG00000115221	ITGB6	8056184	0.80973745733485	-0.652689708384665	-0.4
ENSG00000115226	FNDC4	8051187	NA	1.58587907565992	0.2
ENSG00000115232	ITGA4	8046695	0.26923637025163	2.16712469380733	0.8
ENSG00000115233	PSMD14	8045946	NA	-0.74221249817045	-0.2
ENSG00000115234	SNX17	8040908	NA	-0.684673570480903	-0.1
ENSG00000115241	PPM1G	8051119	NA	0.634358760499284	0.1
ENSG00000115252	PDE1A	8057486	NA	0.194360131856911	0
ENSG00000115255	REEP6	8024323	0.460554395909881	-1.5186158239333	-0.6
ENSG00000115257	PCSK4	8032232	NA	1.00984135653146	0.1
ENSG00000115263	GCG	8056250	NA	-0.571157812610691	-0.1
ENSG00000115266	APC2	8024306	NA	1.31145711530715	0.2
ENSG00000115267	IFIH1	8056285	0.751056319185313	-0.821779320591567	-0.3
ENSG00000115268	RPS15	8024299	NA	-0.77895744772201	-0.1
ENSG00000115271	GCA	8046003	NA	-1.88972912036628	-0.5
ENSG00000115275	MOGS	8053158	NA	0.741046098226249	0.1
ENSG00000115282	TTC31	8042874	NA	0.039513072651188	0
ENSG00000115286	NDUFS7	8024273	NA	-0.303681403235362	0
ENSG00000115289	PCGF1	8053187	NA	-1.54474660885205	-0.2
ENSG00000115290	GRB14	8056327	0.332563304387829	1.92118960083441	1.5
ENSG00000115295	CLIP4	8041179	0.691652057887393	0.966878955205559	0.5
ENSG00000115297	TLX2	8042896	NA	1.28318123192165	0.2
ENSG00000115306	SPTBN1	8041995	NA	1.69940424670309	0.4
ENSG00000115307	AUP1	8053214	NA	0.0666012099893298	0
ENSG00000115310	RTN4	8052204	NA	-2.22576947833577	-0.3
ENSG00000115317	HTRA2	8042905	NA	0.00876252819484447	0
ENSG00000115318	LOXL3	8053231	NA	-0.285774439214707	0
ENSG00000115325	DOK1	8042917	NA	-0.0318181468618605	0
ENSG00000115339	GALNT3	8056408	0.950441308968	0.212232194155997	0.1
ENSG00000115350	POLE4	8042953	NA	-2.11556299637191	-0.4
ENSG00000115353	TACR1	8053266	0.396275928788042	1.7010173919123	0.7
ENSG00000115355	CCDC88A	8052269	NA	2.46628952322593	0.6
ENSG00000115361	ACADL	8058591	0.630345795392862	1.11872050924024	0.4
ENSG00000115363	EVA1A	8053278	NA	1.52247609273807	0.2
ENSG00000115364	MRPL19	8042962	NA	-0.522309576218802	-0.1
ENSG00000115365	LANCL1	8058614	NA	-1.75318278473893	-0.4
ENSG00000115368	WDR75	8046975	NA	-0.36551135779496	-0.1
ENSG00000115380	EFEMP1	8052355	0.965298923289443	0.16036261648379	0.1
ENSG00000115386	REG1A	8042986	NA	-0.00325854777624691	0
ENSG00000115392	FANCL	8052382	NA	-1.91640820068123	-0.4
ENSG00000115414	FN1	8058765	0.860468838270551	-0.520255347492089	-0.3
ENSG00000115415	STAT1	8057744	0.91235831857553	-0.348082044410828	-0.1
ENSG00000115419	GLS	8047097	0.767375783268862	0.779843151950539	0.3
ENSG00000115421	PAPOLG	8042119	NA	0.523339063133253	0.1
ENSG00000115423	DNAH6	8043055	NA	-0.860228317995899	-0.2
ENSG00000115425	PECR	8058837	NA	0.631929526817975	0.2
ENSG00000115446	UNC50	8043820	NA	-0.27024131938168	0
ENSG00000115457	IGFBP2	8048205	0.511351210916361	-1.39996314833729	-0.7
ENSG00000115459	ELMOD3	8043131	NA	-0.551221382549432	-0.1
ENSG00000115461	IGFBP5	8058857	0.930134803392226	-0.271905240150129	-0.1
ENSG00000115464	USP34	8052443	NA	0.165189386385444	0
ENSG00000115468	EFHD1	8049187	0.0708194961207565	-3.62084634489481	-1.3
ENSG00000115474	KCNJ13	8059776	NA	0.27149724298793	0
ENSG00000115484	CCT4	8052562	NA	-0.349821978071504	-0.1
ENSG00000115486	GGCX	8053429	NA	-1.70793973521487	-0.3
ENSG00000115488	NEU2	8049243	NA	0.263658065170799	0
ENSG00000115504	EHBP1	8042223	NA	0.844100986493858	0.2
ENSG00000115507	OTX1	8042251	NA	3.26048566491641	0.5
ENSG00000115514	TXNDC9	8054217	NA	-1.58841363199381	-0.3
ENSG00000115520	COQ10B	8047217	NA	-3.48064404360896	-0.6
ENSG00000115523	GNLY	8043236	NA	1.62402722260838	0.2
ENSG00000115524	SF3B1	8058024	NA	0.418821228238067	0.1
ENSG00000115525	ST3GAL5	8053484	NA	-0.242092759114305	-0.1
ENSG00000115526	CHST10	8054297	NA	0.905951233582132	0.1
ENSG00000115539	PDCL3	8043902	NA	-1.53370905279182	-0.4
ENSG00000115541	HSPE1	8047223	NA	-0.652893652468185	-0.1
ENSG00000115548	KDM3A	8043283	NA	-1.31727166051753	-0.3
ENSG00000115556	PLCD4	8048350	0.453786474054244	-1.54724018756182	-0.6
ENSG00000115568	ZNF142	8058973	NA	-0.723845817420305	-0.1
ENSG00000115590	IL1R2	8043981	NA	1.90661906358164	0.3
ENSG00000115592	PRKAG3	8058997	NA	-0.108476776665212	0
ENSG00000115593	SMYD1	8043381	NA	1.23219027358216	0.2
ENSG00000115594	IL1R1	8043995	0.650044370583098	1.07178142554099	0.4
ENSG00000115596	WNT6	8048445	NA	1.07246683933935	0.1
ENSG00000115598	IL1RL2	8044008	NA	0.60864100429359	0.1
ENSG00000115602	IL1RL1	8044021	NA	-0.112533326582778	0
ENSG00000115604	IL18R1	8044035	NA	1.52423673975954	0.3
ENSG00000115607	IL18RAP	8044049	NA	4.0194167756038	0.6
ENSG00000115616	SLC9A2	8044080	0.55976741364507	-1.26995679880618	-0.6
ENSG00000115641	FHL2	8054377	0.404415616141741	-1.67548037355262	-0.6
ENSG00000115648	MLPH	8049487	0.091874723450878	-3.36316705908283	-1.6
ENSG00000115649	CNPPD1	7896443	NA	-1.14552220869925	-0.1
ENSG00000115652	UXS1	8054395	NA	0.95076046092993	0.1
ENSG00000115661	STK16	8048505	NA	-1.30991294069654	-0.2
ENSG00000115665	SLC5A7	8044191	NA	0.0538985213856919	0
ENSG00000115677	HDLBP	8060225	NA	-0.505565832735363	-0.1
ENSG00000115685	PPP1R7	8049784	NA	-1.57295767286943	-0.2
ENSG00000115687	PASK	8060205	NA	0.591722108198536	0.1
ENSG00000115694	STK25	8060257	NA	-0.143260553546551	0
ENSG00000115705	TPO	8039996	NA	0.329067657535951	0.1
ENSG00000115718	PROC	8045018	NA	-0.149114701075252	0
ENSG00000115738	ID2	8040103	NA	0.431352036246522	0.1
ENSG00000115750	TAF1B	8040173	NA	0.422108076548324	0.1
ENSG00000115756	HPCAL1	8040238	NA	0.390809597834317	0
ENSG00000115758	ODC1	8050240	0.508295059743556	1.41088917027915	0.6
ENSG00000115760	BIRC6	8041283	NA	0.608587727043462	0.1
ENSG00000115761	NOL10	8050255	NA	2.1148836877207	0.3
ENSG00000115762	PLEKHB2	8045247	NA	-2.45777515957842	-0.5
ENSG00000115806	GORASP2	8046306	NA	-1.3215549523756	-0.2
ENSG00000115808	STRN	8051443	NA	0.349666736319889	0.1
ENSG00000115816	CEBPZ	8051528	NA	-0.114595649059602	0
ENSG00000115825	PRKD3	8051547	NA	2.21446025496853	0.6
ENSG00000115827	DCAF17	8046318	NA	-1.47249221165229	-0.2
ENSG00000115828	QPCT	8041508	0.103899355854741	3.2142388664924	1.1
ENSG00000115839	RAB3GAP1	8045398	NA	-1.85564240257082	-0.2
ENSG00000115840	SLC25A12	8056766	NA	-1.27371812073608	-0.3
ENSG00000115841	RMDN2	8041519	NA	-0.505870284743516	-0.1
ENSG00000115844	DLX2	8056784	NA	-0.0375596094778278	0
ENSG00000115850	LCT	8055406	NA	0.615267511651156	0.1
ENSG00000115866	DARS1	8055445	NA	-0.664592047364823	-0.1
ENSG00000115875	SRSF7	8051622	NA	-0.297693669861063	0
ENSG00000115884	SDC1	8050557	NA	-0.311550503847992	-0.1
ENSG00000115896	PLCL1	8047248	0.509958902897077	-1.40385052069451	-0.5
ENSG00000115902	SLC1A4	8042310	0.922406504928588	-0.315390913071562	-0.1
ENSG00000115904	SOS1	8051670	NA	2.52218830894361	0.4
ENSG00000115919	KYNU	8045539	0.86155026209265	-0.515706745352007	-0.4
ENSG00000115935	WIPF1	8056860	0.267128982793373	2.17446042054862	0.7
ENSG00000115942	ORC2	8058161	NA	-1.99051041007261	-0.2
ENSG00000115944	COX7A2L	8051777	NA	-0.121630758113593	0
ENSG00000115946	PNO1	8042381	NA	0.176614123589319	0
ENSG00000115947	ORC4	8055645	NA	-2.21904378556506	-0.5
ENSG00000115956	PLEK	8042391	0.42204756674793	1.62947232700312	0.6
ENSG00000115963	RND3	8055688	0.784668931503531	-0.734584919857817	-0.3
ENSG00000115966	ATF2	8056909	NA	-0.967777333168507	-0.1
ENSG00000115970	THADA	8051820	NA	0.441738648013907	0.1
ENSG00000115977	AAK1	8052803	NA	1.91574585960528	0.3
ENSG00000115993	TRAK2	8058221	NA	-1.04529858994581	-0.3
ENSG00000115998	C2orf42	8052834	NA	-1.1908074534958	-0.2
ENSG00000116001	TIA1	8052845	NA	0.116137028222386	0
ENSG00000116005	PCYOX1	8042519	NA	-0.656268119868357	-0.1
ENSG00000116014	KISS1R	8024070	NA	2.42277603499413	0.2
ENSG00000116016	EPAS1	8041781	0.746356718660964	0.838057050634642	0.3
ENSG00000116017	ARID3A	8024078	NA	1.31127819162456	0.1
ENSG00000116030	SUMO1	8058335	NA	-0.210084626110077	0
ENSG00000116031	CD207	8052916	0.235831575500118	2.32020709910942	0.7
ENSG00000116032	GRIN3B	8024100	NA	0.179633148895923	0
ENSG00000116035	VAX2	8042532	NA	2.22778171325848	0.3
ENSG00000116044	NFE2L2	8056977	NA	0.167382865689656	0
ENSG00000116062	MSH6	8041888	NA	0.314147532171427	0.1
ENSG00000116095	PLEKHA3	8046680	NA	-1.52858427161272	-0.4
ENSG00000116096	SPR	8042696	NA	-2.7048932376803	-0.5
ENSG00000116106	EPHA4	8059279	0.454802582302083	1.53984032952385	0.5
ENSG00000116117	PARD3B	8047709	NA	-2.10192040165965	-0.4
ENSG00000116120	FARSB	8059319	NA	-0.750090929622897	-0.2
ENSG00000116127	ALMS1	8042737	NA	-1.72375401124843	-0.3
ENSG00000116128	BCL9	7904907	NA	-0.745417295318447	-0.2
ENSG00000116132	PRRX1	7907222	0.663641766656429	1.04011625573138	0.3
ENSG00000116133	DHCR24	7916432	0.17092662788084	-2.669329670776	-1.4
ENSG00000116138	DNAJC16	7898192	NA	-4.55383837721171	-0.6
ENSG00000116141	MARK1	7909841	NA	0.276538039050546	0.1
ENSG00000116147	TNR	7922482	NA	-0.215404403719058	0
ENSG00000116151	MORN1	7911701	NA	-2.02642412828181	-0.3
ENSG00000116157	GPX7	7901460	0.158030266004512	2.81306342744386	0.8
ENSG00000116171	SCP2	7901513	0.796196886435044	0.686525919533737	0.3
ENSG00000116176	TPSG1	7998427	NA	-0.106507705935095	0
ENSG00000116183	PAPPA2	7907572	NA	1.1674842646523	0.1
ENSG00000116191	RALGPS2	7907657	0.0708194961207565	-3.86923056327872	-1.1
ENSG00000116194	ANGPTL1	7922598	NA	0.357845613309512	0.1
ENSG00000116198	CEP104	7911870	NA	-1.59165690877041	-0.2
ENSG00000116199	FAM20B	7907680	NA	-0.439626111972039	-0.1
ENSG00000116205	TCEANC2	7901592	NA	-0.488703896009537	-0.1
ENSG00000116209	TMEM59	7916372	NA	-1.74730987610558	-0.3
ENSG00000116212	LRRC42	7901577	NA	-0.906965894232998	-0.2
ENSG00000116213	WRAP73	7911839	NA	0.411694863359918	0.1
ENSG00000116218	NPHS2	7922627	NA	4.08076117284547	0.4
ENSG00000116221	MRPL37	7901601	NA	0.241913824966093	0.1
ENSG00000116237	ICMT	7911993	NA	-1.45772983449357	-0.2
ENSG00000116251	RPL22	7911989	NA	-1.22356252170027	-0.3
ENSG00000116254	CHD5	7911941	NA	1.03502839511417	0.1
ENSG00000116260	QSOX1	7907830	0.23998865900228	2.28200075304118	0.9
ENSG00000116266	STXBP3	7903541	NA	-1.9984088226619	-0.4
ENSG00000116273	PHF13	7897322	NA	-2.27294202443284	-0.3
ENSG00000116285	ERRFI1	7912157	0.641703268644011	-1.08923269275847	-0.5
ENSG00000116288	PARK7	7893469	NA	0.146981890231528	0
ENSG00000116299	ELAPOR1	7903592	0.888347221735106	-0.419198135638694	-0.2
ENSG00000116329	OPRD1	7899528	NA	1.29619178812847	0.2
ENSG00000116337	AMPD2	7903719	NA	3.15110916240821	0.5
ENSG00000116350	SRSF4	7914235	NA	-0.305362756020465	0
ENSG00000116353	MECR	7914245	NA	-1.39282717851911	-0.2
ENSG00000116396	KCNC4	7903867	NA	2.09707012363525	0.3
ENSG00000116406	EDEM3	7922823	NA	-0.867291083906063	-0.2
ENSG00000116455	WDR77	7918517	NA	1.25279127695079	0.2
ENSG00000116459	ATP5PB	7903972	NA	-0.803405010280101	-0.1
ENSG00000116473	RAP1A	7903988	NA	0.877725715127413	0.1
ENSG00000116478	HDAC1	7899774	NA	0.0994105422462525	0
ENSG00000116489	CAPZA1	7904036	NA	-0.938408637473074	-0.1
ENSG00000116497	S100PBP	7899829	NA	-1.67882011727868	-0.3
ENSG00000116514	RNF19B	7914603	NA	1.26638519295719	0.2
ENSG00000116521	SCAMP3	7920725	NA	0.770419108551575	0.2
ENSG00000116525	TRIM62	7914630	NA	-1.7454962913612	-0.2
ENSG00000116539	ASH1L	7920766	NA	1.68193281526609	0.4
ENSG00000116544	DLGAP3	7914758	NA	0.515223155118832	0.1
ENSG00000116560	SFPQ	7914791	NA	-0.418895065742538	-0.1
ENSG00000116574	RHOU	7910387	NA	0.654026073333229	0.1
ENSG00000116580	GON4L	7920810	NA	0.299333814509335	0.1
ENSG00000116584	ARHGEF2	7920877	NA	-0.825633129153103	-0.2
